id,timestamp,scale_value
0,2022-03-15 15:31:16.49,0
1,2022-03-15 15:31:16.492,0
2,2022-03-15 15:31:16.492,0
3,2022-03-15 15:31:16.493,0
4,2022-03-15 15:31:16.493,0
5,2022-03-15 15:31:16.494,0
6,2022-03-15 15:31:16.494,0
7,2022-03-15 15:31:16.494,0
8,2022-03-15 15:31:16.495,0
9,2022-03-15 15:31:16.496,0
10,2022-03-15 15:31:16.496,0
11,2022-03-15 15:31:16.497,0
12,2022-03-15 15:31:16.498,0
13,2022-03-15 15:31:16.498,0
14,2022-03-15 15:31:16.499,0
15,2022-03-15 15:31:16.499,0
16,2022-03-15 15:31:16.5,0
17,2022-03-15 15:31:16.5,0
18,2022-03-15 15:31:16.501,0
19,2022-03-15 15:31:16.501,0
20,2022-03-15 15:31:16.502,0
21,2022-03-15 15:31:16.503,0
22,2022-03-15 15:31:16.503,0
23,2022-03-15 15:31:16.504,0
24,2022-03-15 15:31:16.504,0
25,2022-03-15 15:31:16.505,0
26,2022-03-15 15:31:16.505,0
27,2022-03-15 15:31:16.506,0
28,2022-03-15 15:31:16.507,0
29,2022-03-15 15:31:16.507,0
30,2022-03-15 15:31:16.507,0
31,2022-03-15 15:31:16.508,0
32,2022-03-15 15:31:16.508,0
33,2022-03-15 15:31:16.508,0
34,2022-03-15 15:31:16.509,0
35,2022-03-15 15:31:16.509,0
36,2022-03-15 15:31:16.51,0
37,2022-03-15 15:31:16.51,0
38,2022-03-15 15:31:16.511,0
39,2022-03-15 15:31:16.511,0
40,2022-03-15 15:31:16.511,0
41,2022-03-15 15:31:16.512,0
42,2022-03-15 15:31:16.512,0
43,2022-03-15 15:31:16.513,0
44,2022-03-15 15:31:16.513,0
45,2022-03-15 15:31:16.514,0
46,2022-03-15 15:31:16.514,0
47,2022-03-15 15:31:16.515,0
48,2022-03-15 15:31:16.515,0
49,2022-03-15 15:31:16.516,0
50,2022-03-15 15:31:16.516,0
51,2022-03-15 15:31:16.517,0
52,2022-03-15 15:31:16.518,0
53,2022-03-15 15:31:16.518,0
54,2022-03-15 15:31:16.519,0
